[ AI-Rank-Log  2/ 1  5:38:10.903 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  2/ 1  5:43: 9. 66 ]sampleid: 000000108495.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43: 9.497 ]sampleid: 000000108503.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43: 9.929 ]sampleid: 000000108864.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:10.360 ]sampleid: 000000109055.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:10.798 ]sampleid: 000000109118.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:11.228 ]sampleid: 000000109313.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:11.661 ]sampleid: 000000109441.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:12. 89 ]sampleid: 000000109798.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:12.531 ]sampleid: 000000109827.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:12.967 ]sampleid: 000000109900.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:13.398 ]sampleid: 000000109916.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:13.834 ]sampleid: 000000109976.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:14.271 ]sampleid: 000000109992.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:14.707 ]sampleid: 000000110042.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:15.138 ]sampleid: 000000110211.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:15.573 ]sampleid: 000000110282.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:16.  8 ]sampleid: 000000110359.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:16.440 ]sampleid: 000000110449.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:16.878 ]sampleid: 000000110638.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:17.318 ]sampleid: 000000110721.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:17.754 ]sampleid: 000000110784.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:18.193 ]sampleid: 000000110884.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:18.631 ]sampleid: 000000110972.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:19. 61 ]sampleid: 000000110999.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:19.495 ]sampleid: 000000111036.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:19.928 ]sampleid: 000000111086.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:20.371 ]sampleid: 000000111179.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:20.812 ]sampleid: 000000111207.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:21.247 ]sampleid: 000000111609.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:21.690 ]sampleid: 000000111951.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:22.127 ]sampleid: 000000112110.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:22.560 ]sampleid: 000000112298.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:23.  4 ]sampleid: 000000112378.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:23.441 ]sampleid: 000000112626.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:23.882 ]sampleid: 000000112634.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:24.319 ]sampleid: 000000112798.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:24.758 ]sampleid: 000000112997.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:25.202 ]sampleid: 000000113051.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:25.638 ]sampleid: 000000113235.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:26. 84 ]sampleid: 000000113354.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:26.523 ]sampleid: 000000113403.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:26.966 ]sampleid: 000000113589.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:27.403 ]sampleid: 000000113720.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:27.853 ]sampleid: 000000113867.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:28.297 ]sampleid: 000000114049.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:28.738 ]sampleid: 000000114770.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:29.184 ]sampleid: 000000114871.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:29.624 ]sampleid: 000000114884.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:30. 71 ]sampleid: 000000114907.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:30.518 ]sampleid: 000000115118.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:30.967 ]sampleid: 000000115245.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:31.409 ]sampleid: 000000115870.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:31.853 ]sampleid: 000000115885.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:32.301 ]sampleid: 000000115898.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:32.747 ]sampleid: 000000115946.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:33.190 ]sampleid: 000000116068.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:33.639 ]sampleid: 000000116206.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:34. 94 ]sampleid: 000000116208.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:34.544 ]sampleid: 000000116362.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:34.994 ]sampleid: 000000116439.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:35.444 ]sampleid: 000000116479.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:35.888 ]sampleid: 000000116589.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:36.331 ]sampleid: 000000116825.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:36.780 ]sampleid: 000000117197.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:37.231 ]sampleid: 000000117374.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:37.677 ]sampleid: 000000117425.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:38.129 ]sampleid: 000000117492.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:38.576 ]sampleid: 000000117525.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:39. 29 ]sampleid: 000000117645.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:39.478 ]sampleid: 000000117719.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:39.930 ]sampleid: 000000117744.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:40.377 ]sampleid: 000000117908.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:40.823 ]sampleid: 000000117914.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:41.271 ]sampleid: 000000118209.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:41.722 ]sampleid: 000000118367.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:42.176 ]sampleid: 000000118405.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:42.626 ]sampleid: 000000118515.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:43. 78 ]sampleid: 000000118594.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:43.532 ]sampleid: 000000118921.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:43.991 ]sampleid: 000000119038.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:44.438 ]sampleid: 000000119088.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:44.891 ]sampleid: 000000119233.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:45.344 ]sampleid: 000000119365.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:45.796 ]sampleid: 000000119445.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:46.254 ]sampleid: 000000119452.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:46.706 ]sampleid: 000000119516.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:47.158 ]sampleid: 000000119641.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:47.613 ]sampleid: 000000119677.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:48. 64 ]sampleid: 000000119828.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:48.519 ]sampleid: 000000119911.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:48.976 ]sampleid: 000000119995.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:49.435 ]sampleid: 000000120420.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:49.891 ]sampleid: 000000120572.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:50.345 ]sampleid: 000000120584.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:50.798 ]sampleid: 000000120777.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:51.251 ]sampleid: 000000120853.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:51.711 ]sampleid: 000000121031.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:52.169 ]sampleid: 000000121153.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:52.633 ]sampleid: 000000121242.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:53. 86 ]sampleid: 000000121417.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:53.543 ]sampleid: 000000121497.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:54.  4 ]sampleid: 000000121506.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:54.457 ]sampleid: 000000121586.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:54.917 ]sampleid: 000000121591.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:55.377 ]sampleid: 000000121673.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:55.836 ]sampleid: 000000121744.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:56.301 ]sampleid: 000000122046.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:56.768 ]sampleid: 000000122166.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:57.232 ]sampleid: 000000122217.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:57.696 ]sampleid: 000000122606.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:58.162 ]sampleid: 000000122672.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:58.620 ]sampleid: 000000122745.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:59. 81 ]sampleid: 000000122927.jpg, result=true
[ AI-Rank-Log  2/ 1  5:43:59.546 ]sampleid: 000000122962.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 0.  8 ]sampleid: 000000122969.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 0.470 ]sampleid: 000000123131.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 0.932 ]sampleid: 000000123213.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 1.398 ]sampleid: 000000123321.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 1.859 ]sampleid: 000000123480.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 2.328 ]sampleid: 000000123585.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 2.787 ]sampleid: 000000123633.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 3.256 ]sampleid: 000000124277.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 3.721 ]sampleid: 000000124442.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 4.189 ]sampleid: 000000124636.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 4.654 ]sampleid: 000000124659.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 5.128 ]sampleid: 000000124798.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 5.591 ]sampleid: 000000124975.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 6. 56 ]sampleid: 000000125062.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 6.520 ]sampleid: 000000125072.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 6.986 ]sampleid: 000000125129.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 7.457 ]sampleid: 000000125211.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 7.922 ]sampleid: 000000125245.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 8.388 ]sampleid: 000000125257.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 8.858 ]sampleid: 000000125405.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 9.321 ]sampleid: 000000125472.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44: 9.788 ]sampleid: 000000125572.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:10.260 ]sampleid: 000000125778.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:10.734 ]sampleid: 000000125806.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:11.204 ]sampleid: 000000125850.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:11.673 ]sampleid: 000000125936.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:12.147 ]sampleid: 000000125952.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:12.616 ]sampleid: 000000126107.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:13. 80 ]sampleid: 000000126110.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:13.550 ]sampleid: 000000126137.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:14. 24 ]sampleid: 000000126216.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:14.505 ]sampleid: 000000126226.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:14.977 ]sampleid: 000000126592.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:15.458 ]sampleid: 000000127092.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:15.936 ]sampleid: 000000127135.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:16.410 ]sampleid: 000000127182.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:16.887 ]sampleid: 000000127263.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:17.359 ]sampleid: 000000127270.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:17.838 ]sampleid: 000000127394.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:18.316 ]sampleid: 000000127476.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:18.787 ]sampleid: 000000127494.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:19.269 ]sampleid: 000000127517.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:19.748 ]sampleid: 000000127530.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:20.228 ]sampleid: 000000127624.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:20.706 ]sampleid: 000000127660.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:21.186 ]sampleid: 000000127955.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:21.661 ]sampleid: 000000127987.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:22.136 ]sampleid: 000000128051.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:22.615 ]sampleid: 000000128112.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:23. 94 ]sampleid: 000000128148.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:23.575 ]sampleid: 000000128372.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:24. 51 ]sampleid: 000000128476.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:24.527 ]sampleid: 000000128598.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:25.  0 ]sampleid: 000000128654.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:25.479 ]sampleid: 000000128658.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:25.963 ]sampleid: 000000128675.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:26.442 ]sampleid: 000000128699.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:26.926 ]sampleid: 000000128748.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:27.400 ]sampleid: 000000129054.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:27.884 ]sampleid: 000000129062.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:28.366 ]sampleid: 000000129113.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:28.852 ]sampleid: 000000129135.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:29.333 ]sampleid: 000000129322.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:29.810 ]sampleid: 000000129416.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:30.289 ]sampleid: 000000129492.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:30.779 ]sampleid: 000000129756.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:31.262 ]sampleid: 000000129812.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:31.736 ]sampleid: 000000129945.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:32.220 ]sampleid: 000000130386.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:32.699 ]sampleid: 000000130465.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:33.189 ]sampleid: 000000130566.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:33.674 ]sampleid: 000000130579.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:34.161 ]sampleid: 000000130586.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:34.644 ]sampleid: 000000130599.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:35.136 ]sampleid: 000000130613.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:35.624 ]sampleid: 000000130699.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:36.112 ]sampleid: 000000130826.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:36.600 ]sampleid: 000000131131.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:37. 90 ]sampleid: 000000131138.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:37.582 ]sampleid: 000000131273.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:38. 70 ]sampleid: 000000131379.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:38.555 ]sampleid: 000000131386.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:39. 42 ]sampleid: 000000131431.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:39.532 ]sampleid: 000000131444.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:40. 22 ]sampleid: 000000131556.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:40.511 ]sampleid: 000000131938.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:41.  1 ]sampleid: 000000132116.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:41.486 ]sampleid: 000000132329.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:41.974 ]sampleid: 000000132375.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:42.464 ]sampleid: 000000132408.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:42.953 ]sampleid: 000000132544.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:43.446 ]sampleid: 000000132587.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:43.932 ]sampleid: 000000132622.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:44.425 ]sampleid: 000000132703.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:44.918 ]sampleid: 000000132796.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:45.412 ]sampleid: 000000132931.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:45.901 ]sampleid: 000000133000.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:46.396 ]sampleid: 000000133087.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:46.884 ]sampleid: 000000133233.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:47.377 ]sampleid: 000000133244.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:47.865 ]sampleid: 000000133343.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:48.359 ]sampleid: 000000133418.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:48.853 ]sampleid: 000000133567.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:49.350 ]sampleid: 000000133631.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:49.847 ]sampleid: 000000133645.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:50.345 ]sampleid: 000000133778.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:50.840 ]sampleid: 000000133819.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:51.335 ]sampleid: 000000133969.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:51.835 ]sampleid: 000000134034.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:52.331 ]sampleid: 000000134096.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:52.826 ]sampleid: 000000134112.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:53.318 ]sampleid: 000000134322.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:53.818 ]sampleid: 000000134689.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:54.325 ]sampleid: 000000134722.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:54.821 ]sampleid: 000000134856.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:55.328 ]sampleid: 000000134882.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:55.825 ]sampleid: 000000134886.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:56.324 ]sampleid: 000000135410.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:56.824 ]sampleid: 000000135561.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:57.332 ]sampleid: 000000135604.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:57.832 ]sampleid: 000000135670.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:58.333 ]sampleid: 000000135673.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:58.833 ]sampleid: 000000135872.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:59.338 ]sampleid: 000000135890.jpg, result=true
[ AI-Rank-Log  2/ 1  5:44:59.841 ]sampleid: 000000135902.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 0.347 ]sampleid: 000000136033.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 0.846 ]sampleid: 000000136334.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 1.351 ]sampleid: 000000136355.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 1.854 ]sampleid: 000000136466.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 2.359 ]sampleid: 000000136600.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 2.863 ]sampleid: 000000136633.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 3.370 ]sampleid: 000000136715.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 3.875 ]sampleid: 000000136772.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 4.376 ]sampleid: 000000136915.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 4.873 ]sampleid: 000000137106.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 5.374 ]sampleid: 000000137246.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 5.878 ]sampleid: 000000137294.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 6.389 ]sampleid: 000000137576.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 6.895 ]sampleid: 000000137727.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 7.399 ]sampleid: 000000137950.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 7.902 ]sampleid: 000000138115.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 8.411 ]sampleid: 000000138241.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 8.917 ]sampleid: 000000138492.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 9.421 ]sampleid: 000000138550.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45: 9.928 ]sampleid: 000000138639.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:10.438 ]sampleid: 000000138819.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:10.949 ]sampleid: 000000138856.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:11.457 ]sampleid: 000000138954.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:11.963 ]sampleid: 000000138979.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:12.466 ]sampleid: 000000139077.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:12.972 ]sampleid: 000000139099.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:13.477 ]sampleid: 000000139260.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:13.981 ]sampleid: 000000139684.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:14.496 ]sampleid: 000000139871.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:15.  7 ]sampleid: 000000139872.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:15.520 ]sampleid: 000000139883.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:16. 27 ]sampleid: 000000140076.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:16.533 ]sampleid: 000000140203.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:17. 40 ]sampleid: 000000140270.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:17.547 ]sampleid: 000000140286.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:18. 62 ]sampleid: 000000140420.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:18.575 ]sampleid: 000000140439.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:19. 87 ]sampleid: 000000140556.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:19.606 ]sampleid: 000000140583.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:20.117 ]sampleid: 000000140640.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:20.624 ]sampleid: 000000140658.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:21.139 ]sampleid: 000000140840.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:21.654 ]sampleid: 000000140929.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:22.165 ]sampleid: 000000140987.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:22.687 ]sampleid: 000000141328.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:23.201 ]sampleid: 000000141597.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:23.718 ]sampleid: 000000141671.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:24.236 ]sampleid: 000000141821.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:24.756 ]sampleid: 000000142092.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:25.275 ]sampleid: 000000142238.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:25.793 ]sampleid: 000000142324.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:26.313 ]sampleid: 000000142472.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:26.823 ]sampleid: 000000142585.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:27.344 ]sampleid: 000000142620.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:27.856 ]sampleid: 000000142790.jpg, result=true
[ AI-Rank-Log  2/ 1  5:45:28.377 ]sampleid: 000000142971.jpg, result=true
