[ AI-Rank-Log  2/ 1  6:58:18.777 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  2/ 1  7: 6:57.230 ]sampleid: 000000157138.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 6:57.817 ]sampleid: 000000157213.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 6:58.407 ]sampleid: 000000157365.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 6:58.946 ]sampleid: 000000157390.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 6:59.506 ]sampleid: 000000157418.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 0. 51 ]sampleid: 000000157601.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 0.579 ]sampleid: 000000157756.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 1.171 ]sampleid: 000000157767.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 1.712 ]sampleid: 000000157807.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 2.254 ]sampleid: 000000157847.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 2.784 ]sampleid: 000000157928.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 3.340 ]sampleid: 000000158227.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 3.894 ]sampleid: 000000158548.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 4.437 ]sampleid: 000000158660.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 4.999 ]sampleid: 000000158744.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 5.530 ]sampleid: 000000158945.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 5.992 ]sampleid: 000000158956.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 6.535 ]sampleid: 000000159112.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 7.116 ]sampleid: 000000159282.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 7.710 ]sampleid: 000000159311.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 8.287 ]sampleid: 000000159399.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 8.883 ]sampleid: 000000159458.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7: 9.480 ]sampleid: 000000159684.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:10. 41 ]sampleid: 000000159791.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:10.637 ]sampleid: 000000159977.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:11.233 ]sampleid: 000000160012.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:11.793 ]sampleid: 000000160556.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:12.353 ]sampleid: 000000160666.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:12.949 ]sampleid: 000000160728.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:13.549 ]sampleid: 000000160772.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:14.149 ]sampleid: 000000160864.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:14.744 ]sampleid: 000000161008.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:15.326 ]sampleid: 000000161032.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:15.841 ]sampleid: 000000161044.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:16.427 ]sampleid: 000000161128.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:17. 28 ]sampleid: 000000161397.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:17.629 ]sampleid: 000000161609.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:18.193 ]sampleid: 000000161642.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:18.764 ]sampleid: 000000161781.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:19.285 ]sampleid: 000000161799.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:19.888 ]sampleid: 000000161820.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:20.487 ]sampleid: 000000161861.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:21. 71 ]sampleid: 000000161875.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:21.682 ]sampleid: 000000161879.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:22.291 ]sampleid: 000000161925.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:22.890 ]sampleid: 000000161978.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:23.485 ]sampleid: 000000162035.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:24. 93 ]sampleid: 000000162092.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:24.706 ]sampleid: 000000162130.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:25.245 ]sampleid: 000000162366.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:25.855 ]sampleid: 000000162415.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:26.470 ]sampleid: 000000162543.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:27. 26 ]sampleid: 000000162581.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:27.606 ]sampleid: 000000162732.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:28.170 ]sampleid: 000000162858.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:28.754 ]sampleid: 000000163057.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:29.317 ]sampleid: 000000163117.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:29.887 ]sampleid: 000000163118.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:30.494 ]sampleid: 000000163155.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:31.104 ]sampleid: 000000163257.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:31.687 ]sampleid: 000000163258.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:32.214 ]sampleid: 000000163290.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:32.692 ]sampleid: 000000163314.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:33.303 ]sampleid: 000000163562.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:33.854 ]sampleid: 000000163611.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:34.421 ]sampleid: 000000163640.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:35. 32 ]sampleid: 000000163682.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:35.578 ]sampleid: 000000163746.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:36.146 ]sampleid: 000000163951.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:36.648 ]sampleid: 000000164115.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:37.231 ]sampleid: 000000164363.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:37.843 ]sampleid: 000000164602.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:38.438 ]sampleid: 000000164637.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:39. 56 ]sampleid: 000000164883.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:39.620 ]sampleid: 000000164885.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:40.176 ]sampleid: 000000164969.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:40.769 ]sampleid: 000000165039.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:41.401 ]sampleid: 000000165257.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:41.963 ]sampleid: 000000165336.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:42.531 ]sampleid: 000000165351.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:43.151 ]sampleid: 000000165500.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:43.718 ]sampleid: 000000165518.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:44.284 ]sampleid: 000000165681.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:44.845 ]sampleid: 000000165713.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:45.436 ]sampleid: 000000165831.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:46. 64 ]sampleid: 000000166165.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:46.627 ]sampleid: 000000166166.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:47.228 ]sampleid: 000000166259.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:47.779 ]sampleid: 000000166277.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:48.401 ]sampleid: 000000166287.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:48.937 ]sampleid: 000000166391.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:49.562 ]sampleid: 000000166426.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:50.182 ]sampleid: 000000166478.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:50.802 ]sampleid: 000000166509.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:51.402 ]sampleid: 000000166521.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:51.925 ]sampleid: 000000166563.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:52.551 ]sampleid: 000000166642.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:53.147 ]sampleid: 000000166664.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:53.736 ]sampleid: 000000166747.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:54.275 ]sampleid: 000000166768.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:54.901 ]sampleid: 000000166918.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:55.451 ]sampleid: 000000167067.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:56. 77 ]sampleid: 000000167122.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:56.693 ]sampleid: 000000167128.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:57.317 ]sampleid: 000000167159.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:57.891 ]sampleid: 000000167240.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:58.515 ]sampleid: 000000167353.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:59.139 ]sampleid: 000000167486.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 7:59.765 ]sampleid: 000000167540.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 0.291 ]sampleid: 000000167572.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 0.876 ]sampleid: 000000167898.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 1.440 ]sampleid: 000000167902.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 2. 62 ]sampleid: 000000168330.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 2.686 ]sampleid: 000000168337.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 3.294 ]sampleid: 000000168458.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 3.875 ]sampleid: 000000168593.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 4.505 ]sampleid: 000000168619.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 5. 55 ]sampleid: 000000168883.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 5.632 ]sampleid: 000000168974.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 6.237 ]sampleid: 000000169076.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 6.865 ]sampleid: 000000169169.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 7.494 ]sampleid: 000000169356.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 8.119 ]sampleid: 000000169996.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 8.748 ]sampleid: 000000170099.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8: 9.378 ]sampleid: 000000170116.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:10. 10 ]sampleid: 000000170191.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:10.638 ]sampleid: 000000170278.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:11.228 ]sampleid: 000000170474.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:11.852 ]sampleid: 000000170545.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:12.488 ]sampleid: 000000170595.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:13. 69 ]sampleid: 000000170613.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:13.702 ]sampleid: 000000170670.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:14.336 ]sampleid: 000000170739.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:14.955 ]sampleid: 000000170893.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:15.556 ]sampleid: 000000170955.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:16.189 ]sampleid: 000000171050.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:16.820 ]sampleid: 000000171190.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:17.456 ]sampleid: 000000171298.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:18. 88 ]sampleid: 000000171382.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:18.720 ]sampleid: 000000171611.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:19.304 ]sampleid: 000000171740.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:19.936 ]sampleid: 000000171757.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:20.568 ]sampleid: 000000171788.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:21.169 ]sampleid: 000000172083.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:21.764 ]sampleid: 000000172330.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:22.394 ]sampleid: 000000172396.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:23. 32 ]sampleid: 000000172547.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:23.665 ]sampleid: 000000172571.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:24.269 ]sampleid: 000000172595.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:24.902 ]sampleid: 000000172617.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:25.545 ]sampleid: 000000172648.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:26.113 ]sampleid: 000000172649.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:26.699 ]sampleid: 000000172856.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:27.332 ]sampleid: 000000172877.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:27.845 ]sampleid: 000000172935.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:28.484 ]sampleid: 000000172946.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:29.128 ]sampleid: 000000172977.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:29.729 ]sampleid: 000000173004.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:30.371 ]sampleid: 000000173008.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:31. 13 ]sampleid: 000000173033.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:31.657 ]sampleid: 000000173044.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:32.264 ]sampleid: 000000173057.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:32.865 ]sampleid: 000000173091.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:33.482 ]sampleid: 000000173183.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:34. 66 ]sampleid: 000000173302.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:34.711 ]sampleid: 000000173371.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:35.349 ]sampleid: 000000173383.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:35.997 ]sampleid: 000000173799.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:36.638 ]sampleid: 000000173830.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:37.248 ]sampleid: 000000174004.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:37.890 ]sampleid: 000000174018.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:38.534 ]sampleid: 000000174123.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:39.108 ]sampleid: 000000174231.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:39.724 ]sampleid: 000000174371.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:40.300 ]sampleid: 000000174482.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:40.909 ]sampleid: 000000175251.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:41.553 ]sampleid: 000000175364.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:42.195 ]sampleid: 000000175387.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:42.792 ]sampleid: 000000175438.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:43.311 ]sampleid: 000000175443.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:43.915 ]sampleid: 000000175535.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:44.560 ]sampleid: 000000176037.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:45.147 ]sampleid: 000000176232.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:45.749 ]sampleid: 000000176446.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:46.398 ]sampleid: 000000176606.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:47. 43 ]sampleid: 000000176634.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:47.691 ]sampleid: 000000176701.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:48.337 ]sampleid: 000000176778.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:48.925 ]sampleid: 000000176799.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:49.579 ]sampleid: 000000176847.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:50.175 ]sampleid: 000000176857.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:50.822 ]sampleid: 000000176901.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:51.468 ]sampleid: 000000177015.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:52.125 ]sampleid: 000000177065.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:52.717 ]sampleid: 000000177213.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:53.371 ]sampleid: 000000177357.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:54. 21 ]sampleid: 000000177383.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:54.620 ]sampleid: 000000177489.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:55.267 ]sampleid: 000000177539.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:55.871 ]sampleid: 000000177714.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:56.523 ]sampleid: 000000177861.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:57.126 ]sampleid: 000000177893.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:57.781 ]sampleid: 000000177934.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:58.438 ]sampleid: 000000177935.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:59. 90 ]sampleid: 000000178028.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 8:59.672 ]sampleid: 000000178469.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 0.276 ]sampleid: 000000178618.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 0.932 ]sampleid: 000000178744.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 1.582 ]sampleid: 000000178982.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 2.231 ]sampleid: 000000179112.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 2.813 ]sampleid: 000000179141.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 3.469 ]sampleid: 000000179174.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 4. 61 ]sampleid: 000000179214.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 4.702 ]sampleid: 000000179265.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 5.356 ]sampleid: 000000179285.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 6. 10 ]sampleid: 000000179392.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 6.671 ]sampleid: 000000179487.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 7.327 ]sampleid: 000000179642.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 7.966 ]sampleid: 000000179653.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 8.623 ]sampleid: 000000179765.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 9.277 ]sampleid: 000000179898.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9: 9.936 ]sampleid: 000000180011.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:10.550 ]sampleid: 000000180101.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:11.153 ]sampleid: 000000180135.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:11.811 ]sampleid: 000000180188.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:12.471 ]sampleid: 000000180296.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:13.125 ]sampleid: 000000180383.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:13.738 ]sampleid: 000000180487.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:14.358 ]sampleid: 000000180560.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:14.960 ]sampleid: 000000180751.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:15.618 ]sampleid: 000000180792.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:16.227 ]sampleid: 000000180798.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:16.886 ]sampleid: 000000180878.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:17.545 ]sampleid: 000000181303.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:18.201 ]sampleid: 000000181421.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:18.807 ]sampleid: 000000181499.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:19.471 ]sampleid: 000000181542.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:20.132 ]sampleid: 000000181666.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:20.773 ]sampleid: 000000181753.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:21.433 ]sampleid: 000000181796.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:22. 95 ]sampleid: 000000181816.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:22.757 ]sampleid: 000000181859.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:23.423 ]sampleid: 000000181969.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:24. 82 ]sampleid: 000000182021.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:24.686 ]sampleid: 000000182155.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:25.295 ]sampleid: 000000182162.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:25.956 ]sampleid: 000000182202.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:26.583 ]sampleid: 000000182417.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:27.252 ]sampleid: 000000182441.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:27.882 ]sampleid: 000000182611.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:28.547 ]sampleid: 000000182805.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:29.212 ]sampleid: 000000182923.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:29.857 ]sampleid: 000000183049.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:30.522 ]sampleid: 000000183104.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:31.191 ]sampleid: 000000183127.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:31.859 ]sampleid: 000000183246.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:32.532 ]sampleid: 000000183391.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:33.199 ]sampleid: 000000183437.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:33.860 ]sampleid: 000000183500.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:34.533 ]sampleid: 000000183648.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:35.171 ]sampleid: 000000183675.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:35.837 ]sampleid: 000000183709.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:36.463 ]sampleid: 000000183716.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:37.114 ]sampleid: 000000183965.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:37.788 ]sampleid: 000000184321.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:38.459 ]sampleid: 000000184324.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:39. 81 ]sampleid: 000000184338.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:39.689 ]sampleid: 000000184384.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:40.365 ]sampleid: 000000184400.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:41. 41 ]sampleid: 000000184611.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:41.713 ]sampleid: 000000184762.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:42.354 ]sampleid: 000000184791.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:42.979 ]sampleid: 000000184978.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:43.653 ]sampleid: 000000185157.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:44.332 ]sampleid: 000000185250.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:44.957 ]sampleid: 000000185292.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:45.639 ]sampleid: 000000185409.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:46.252 ]sampleid: 000000185472.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:46.929 ]sampleid: 000000185473.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:47.605 ]sampleid: 000000185599.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:48.230 ]sampleid: 000000185802.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:48.868 ]sampleid: 000000185890.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:49.543 ]sampleid: 000000185950.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:50.190 ]sampleid: 000000186042.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:50.867 ]sampleid: 000000186282.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:51.485 ]sampleid: 000000186296.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:52.163 ]sampleid: 000000186345.jpg, result=true
[ AI-Rank-Log  2/ 1  7: 9:52.809 ]sampleid: 000000186422.jpg, result=true
