[ AI-Rank-Log  1/31 20:58:57.965 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  1/31 21: 6:48.841 ]sampleid: 000000157767.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:49.369 ]sampleid: 000000157807.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:49.873 ]sampleid: 000000157847.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:50.412 ]sampleid: 000000157928.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:50.943 ]sampleid: 000000158227.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:51.471 ]sampleid: 000000158548.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:51.968 ]sampleid: 000000158660.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:52.477 ]sampleid: 000000158744.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:53. 20 ]sampleid: 000000158945.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:53.551 ]sampleid: 000000158956.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:54. 79 ]sampleid: 000000159112.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:54.568 ]sampleid: 000000159282.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:55. 65 ]sampleid: 000000159311.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:55.510 ]sampleid: 000000159399.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:56. 50 ]sampleid: 000000159458.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:56.543 ]sampleid: 000000159684.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:57.  5 ]sampleid: 000000159791.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:57.526 ]sampleid: 000000159977.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:58.  9 ]sampleid: 000000160012.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:58.546 ]sampleid: 000000160556.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:59. 75 ]sampleid: 000000160666.jpg, result=true
[ AI-Rank-Log  1/31 21: 6:59.535 ]sampleid: 000000160728.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 0. 51 ]sampleid: 000000160772.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 0.590 ]sampleid: 000000160864.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 1. 72 ]sampleid: 000000161008.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 1.618 ]sampleid: 000000161032.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 2.155 ]sampleid: 000000161044.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 2.719 ]sampleid: 000000161128.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 3.271 ]sampleid: 000000161397.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 3.773 ]sampleid: 000000161609.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 4.277 ]sampleid: 000000161642.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 4.730 ]sampleid: 000000161781.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 5.265 ]sampleid: 000000161799.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 5.791 ]sampleid: 000000161820.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 6.307 ]sampleid: 000000161861.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 6.859 ]sampleid: 000000161875.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 7.401 ]sampleid: 000000161879.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 7.936 ]sampleid: 000000161925.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 8.474 ]sampleid: 000000161978.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 9.  8 ]sampleid: 000000162035.jpg, result=true
[ AI-Rank-Log  1/31 21: 7: 9.554 ]sampleid: 000000162092.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:10. 95 ]sampleid: 000000162130.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:10.616 ]sampleid: 000000162366.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:11.177 ]sampleid: 000000162415.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:11.711 ]sampleid: 000000162543.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:12.167 ]sampleid: 000000162581.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:12.710 ]sampleid: 000000162732.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:13.245 ]sampleid: 000000162858.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:13.790 ]sampleid: 000000163057.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:14.330 ]sampleid: 000000163117.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:14.871 ]sampleid: 000000163118.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:15.415 ]sampleid: 000000163155.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:15.999 ]sampleid: 000000163257.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:16.482 ]sampleid: 000000163258.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:16.992 ]sampleid: 000000163290.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:17.533 ]sampleid: 000000163314.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:18. 42 ]sampleid: 000000163562.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:18.526 ]sampleid: 000000163611.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:19. 24 ]sampleid: 000000163640.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:19.581 ]sampleid: 000000163682.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:20. 53 ]sampleid: 000000163746.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:20.565 ]sampleid: 000000163951.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:21. 26 ]sampleid: 000000164115.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:21.582 ]sampleid: 000000164363.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:22.128 ]sampleid: 000000164602.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:22.685 ]sampleid: 000000164637.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:23.236 ]sampleid: 000000164883.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:23.798 ]sampleid: 000000164885.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:24.366 ]sampleid: 000000164969.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:24.925 ]sampleid: 000000165039.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:25.388 ]sampleid: 000000165257.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:25.890 ]sampleid: 000000165336.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:26.446 ]sampleid: 000000165351.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:26.932 ]sampleid: 000000165500.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:27.394 ]sampleid: 000000165518.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:27.951 ]sampleid: 000000165681.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:28.456 ]sampleid: 000000165713.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:28.947 ]sampleid: 000000165831.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:29.511 ]sampleid: 000000166165.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:30. 41 ]sampleid: 000000166166.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:30.503 ]sampleid: 000000166259.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:31. 19 ]sampleid: 000000166277.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:31.576 ]sampleid: 000000166287.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:32. 44 ]sampleid: 000000166391.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:32.540 ]sampleid: 000000166426.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:33. 75 ]sampleid: 000000166478.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:33.629 ]sampleid: 000000166509.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:34.198 ]sampleid: 000000166521.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:34.751 ]sampleid: 000000166563.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:35.234 ]sampleid: 000000166642.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:35.740 ]sampleid: 000000166664.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:36.298 ]sampleid: 000000166747.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:36.847 ]sampleid: 000000166768.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:37.379 ]sampleid: 000000166918.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:37.936 ]sampleid: 000000167067.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:38.412 ]sampleid: 000000167122.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:38.973 ]sampleid: 000000167128.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:39.534 ]sampleid: 000000167159.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:40. 10 ]sampleid: 000000167240.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:40.540 ]sampleid: 000000167353.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:41.  8 ]sampleid: 000000167486.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:41.552 ]sampleid: 000000167540.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:42.113 ]sampleid: 000000167572.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:42.636 ]sampleid: 000000167898.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:43.123 ]sampleid: 000000167902.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:43.690 ]sampleid: 000000168330.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:44.265 ]sampleid: 000000168337.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:44.826 ]sampleid: 000000168458.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:45.356 ]sampleid: 000000168593.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:45.867 ]sampleid: 000000168619.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:46.383 ]sampleid: 000000168883.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:46.901 ]sampleid: 000000168974.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:47.470 ]sampleid: 000000169076.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:48. 41 ]sampleid: 000000169169.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:48.629 ]sampleid: 000000169356.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:49.137 ]sampleid: 000000169996.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:49.706 ]sampleid: 000000170099.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:50.246 ]sampleid: 000000170116.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:50.816 ]sampleid: 000000170191.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:51.289 ]sampleid: 000000170278.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:51.788 ]sampleid: 000000170474.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:52.355 ]sampleid: 000000170545.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:52.898 ]sampleid: 000000170595.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:53.463 ]sampleid: 000000170613.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:54. 40 ]sampleid: 000000170670.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:54.559 ]sampleid: 000000170739.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:55. 62 ]sampleid: 000000170893.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:55.658 ]sampleid: 000000170955.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:56.203 ]sampleid: 000000171050.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:56.742 ]sampleid: 000000171190.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:57.270 ]sampleid: 000000171298.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:57.843 ]sampleid: 000000171382.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:58.327 ]sampleid: 000000171611.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:58.901 ]sampleid: 000000171740.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:59.380 ]sampleid: 000000171757.jpg, result=true
[ AI-Rank-Log  1/31 21: 7:59.953 ]sampleid: 000000171788.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 0.451 ]sampleid: 000000172083.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 1. 39 ]sampleid: 000000172330.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 1.556 ]sampleid: 000000172396.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 2.140 ]sampleid: 000000172547.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 2.619 ]sampleid: 000000172571.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 3.209 ]sampleid: 000000172595.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 3.777 ]sampleid: 000000172617.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 4.359 ]sampleid: 000000172648.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 4.828 ]sampleid: 000000172649.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 5.396 ]sampleid: 000000172856.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 5.924 ]sampleid: 000000172877.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 6.458 ]sampleid: 000000172935.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 7. 44 ]sampleid: 000000172946.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 7.523 ]sampleid: 000000172977.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 8. 79 ]sampleid: 000000173004.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 8.601 ]sampleid: 000000173008.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 9.175 ]sampleid: 000000173033.jpg, result=true
[ AI-Rank-Log  1/31 21: 8: 9.715 ]sampleid: 000000173044.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:10.275 ]sampleid: 000000173057.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:10.888 ]sampleid: 000000173091.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:11.457 ]sampleid: 000000173183.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:11.976 ]sampleid: 000000173302.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:12.503 ]sampleid: 000000173371.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:13.  7 ]sampleid: 000000173383.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:13.591 ]sampleid: 000000173799.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:14. 96 ]sampleid: 000000173830.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:14.615 ]sampleid: 000000174004.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:15.149 ]sampleid: 000000174018.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:15.673 ]sampleid: 000000174123.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:16.194 ]sampleid: 000000174231.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:16.760 ]sampleid: 000000174371.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:17.289 ]sampleid: 000000174482.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:17.852 ]sampleid: 000000175251.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:18.459 ]sampleid: 000000175364.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:19. 38 ]sampleid: 000000175387.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:19.530 ]sampleid: 000000175438.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:20. 53 ]sampleid: 000000175443.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:20.554 ]sampleid: 000000175535.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:21. 76 ]sampleid: 000000176037.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:21.660 ]sampleid: 000000176232.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:22.187 ]sampleid: 000000176446.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:22.777 ]sampleid: 000000176606.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:23.360 ]sampleid: 000000176634.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:23.962 ]sampleid: 000000176701.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:24.478 ]sampleid: 000000176778.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:25. 27 ]sampleid: 000000176799.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:25.561 ]sampleid: 000000176847.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:26.109 ]sampleid: 000000176857.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:26.588 ]sampleid: 000000176901.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:27.138 ]sampleid: 000000177015.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:27.691 ]sampleid: 000000177065.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:28.258 ]sampleid: 000000177213.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:28.824 ]sampleid: 000000177357.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:29.398 ]sampleid: 000000177383.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:29.908 ]sampleid: 000000177489.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:30.417 ]sampleid: 000000177539.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:30.997 ]sampleid: 000000177714.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:31.541 ]sampleid: 000000177861.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:32.133 ]sampleid: 000000177893.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:32.681 ]sampleid: 000000177934.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:33.206 ]sampleid: 000000177935.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:33.810 ]sampleid: 000000178028.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:34.390 ]sampleid: 000000178469.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:35. 23 ]sampleid: 000000178618.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:35.646 ]sampleid: 000000178744.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:36.226 ]sampleid: 000000178982.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:36.720 ]sampleid: 000000179112.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:37.295 ]sampleid: 000000179141.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:37.885 ]sampleid: 000000179174.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:38.414 ]sampleid: 000000179214.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:38.924 ]sampleid: 000000179265.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:39.505 ]sampleid: 000000179285.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:40. 22 ]sampleid: 000000179392.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:40.619 ]sampleid: 000000179487.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:41.106 ]sampleid: 000000179642.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:41.633 ]sampleid: 000000179653.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:42.174 ]sampleid: 000000179765.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:42.770 ]sampleid: 000000179898.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:43.343 ]sampleid: 000000180011.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:43.863 ]sampleid: 000000180101.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:44.426 ]sampleid: 000000180135.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:44.932 ]sampleid: 000000180188.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:45.481 ]sampleid: 000000180296.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:46. 70 ]sampleid: 000000180383.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:46.658 ]sampleid: 000000180487.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:47.245 ]sampleid: 000000180560.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:47.831 ]sampleid: 000000180751.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:48.416 ]sampleid: 000000180792.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:49.  1 ]sampleid: 000000180798.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:49.558 ]sampleid: 000000180878.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:50. 99 ]sampleid: 000000181303.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:50.689 ]sampleid: 000000181421.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:51.291 ]sampleid: 000000181499.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:51.904 ]sampleid: 000000181542.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:52.498 ]sampleid: 000000181666.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:53. 26 ]sampleid: 000000181753.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:53.627 ]sampleid: 000000181796.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:54.228 ]sampleid: 000000181816.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:54.743 ]sampleid: 000000181859.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:55.290 ]sampleid: 000000181969.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:55.836 ]sampleid: 000000182021.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:56.432 ]sampleid: 000000182155.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:56.993 ]sampleid: 000000182162.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:57.558 ]sampleid: 000000182202.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:58.166 ]sampleid: 000000182417.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:58.762 ]sampleid: 000000182441.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:59.308 ]sampleid: 000000182611.jpg, result=true
[ AI-Rank-Log  1/31 21: 8:59.863 ]sampleid: 000000182805.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 0.463 ]sampleid: 000000182923.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 1. 53 ]sampleid: 000000183049.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 1.713 ]sampleid: 000000183104.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 2.307 ]sampleid: 000000183127.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 2.831 ]sampleid: 000000183246.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 3.446 ]sampleid: 000000183391.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 4. 85 ]sampleid: 000000183437.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 4.676 ]sampleid: 000000183500.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 5.189 ]sampleid: 000000183648.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 5.813 ]sampleid: 000000183675.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 6.352 ]sampleid: 000000183709.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 6.985 ]sampleid: 000000183716.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 7.590 ]sampleid: 000000183965.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 8.176 ]sampleid: 000000184321.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 8.684 ]sampleid: 000000184324.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 9.271 ]sampleid: 000000184338.jpg, result=true
[ AI-Rank-Log  1/31 21: 9: 9.874 ]sampleid: 000000184384.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:10.514 ]sampleid: 000000184400.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:11.118 ]sampleid: 000000184611.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:11.712 ]sampleid: 000000184762.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:12.312 ]sampleid: 000000184791.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:12.916 ]sampleid: 000000184978.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:13.488 ]sampleid: 000000185157.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:14. 49 ]sampleid: 000000185250.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:14.600 ]sampleid: 000000185292.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:15.112 ]sampleid: 000000185409.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:15.652 ]sampleid: 000000185472.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:16.238 ]sampleid: 000000185473.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:16.813 ]sampleid: 000000185599.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:17.418 ]sampleid: 000000185802.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:18. 20 ]sampleid: 000000185890.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:18.562 ]sampleid: 000000185950.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:19.126 ]sampleid: 000000186042.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:19.735 ]sampleid: 000000186282.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:20.263 ]sampleid: 000000186296.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:20.781 ]sampleid: 000000186345.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:21.330 ]sampleid: 000000186422.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:21.870 ]sampleid: 000000186449.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:22.451 ]sampleid: 000000186624.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:22.960 ]sampleid: 000000186632.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:23.519 ]sampleid: 000000186637.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:24.127 ]sampleid: 000000186873.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:24.699 ]sampleid: 000000186929.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:25.320 ]sampleid: 000000186938.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:25.918 ]sampleid: 000000186980.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:26.482 ]sampleid: 000000187055.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:27. 56 ]sampleid: 000000187144.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:27.672 ]sampleid: 000000187236.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:28.280 ]sampleid: 000000187243.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:28.888 ]sampleid: 000000187249.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:29.493 ]sampleid: 000000187271.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:30. 77 ]sampleid: 000000187362.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:30.612 ]sampleid: 000000187513.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:31.248 ]sampleid: 000000187585.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:31.856 ]sampleid: 000000187734.jpg, result=true
[ AI-Rank-Log  1/31 21: 9:32.389 ]sampleid: 000000187745.jpg, result=true
