[ AI-Rank-Log  1/31 19:43:10.418 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  1/31 19:52:30.128 ]sampleid: 000000170545.jpg, result=true
[ AI-Rank-Log  1/31 19:52:30.705 ]sampleid: 000000170595.jpg, result=true
[ AI-Rank-Log  1/31 19:52:31.272 ]sampleid: 000000170613.jpg, result=true
[ AI-Rank-Log  1/31 19:52:31.846 ]sampleid: 000000170670.jpg, result=true
[ AI-Rank-Log  1/31 19:52:32.424 ]sampleid: 000000170739.jpg, result=true
[ AI-Rank-Log  1/31 19:52:32.997 ]sampleid: 000000170893.jpg, result=true
[ AI-Rank-Log  1/31 19:52:33.571 ]sampleid: 000000170955.jpg, result=true
[ AI-Rank-Log  1/31 19:52:34.150 ]sampleid: 000000171050.jpg, result=true
[ AI-Rank-Log  1/31 19:52:34.721 ]sampleid: 000000171190.jpg, result=true
[ AI-Rank-Log  1/31 19:52:35.311 ]sampleid: 000000171298.jpg, result=true
[ AI-Rank-Log  1/31 19:52:35.888 ]sampleid: 000000171382.jpg, result=true
[ AI-Rank-Log  1/31 19:52:36.464 ]sampleid: 000000171611.jpg, result=true
[ AI-Rank-Log  1/31 19:52:37. 39 ]sampleid: 000000171740.jpg, result=true
[ AI-Rank-Log  1/31 19:52:37.617 ]sampleid: 000000171757.jpg, result=true
[ AI-Rank-Log  1/31 19:52:38.193 ]sampleid: 000000171788.jpg, result=true
[ AI-Rank-Log  1/31 19:52:38.768 ]sampleid: 000000172083.jpg, result=true
[ AI-Rank-Log  1/31 19:52:39.354 ]sampleid: 000000172330.jpg, result=true
[ AI-Rank-Log  1/31 19:52:39.923 ]sampleid: 000000172396.jpg, result=true
[ AI-Rank-Log  1/31 19:52:40.506 ]sampleid: 000000172547.jpg, result=true
[ AI-Rank-Log  1/31 19:52:41. 84 ]sampleid: 000000172571.jpg, result=true
[ AI-Rank-Log  1/31 19:52:41.659 ]sampleid: 000000172595.jpg, result=true
[ AI-Rank-Log  1/31 19:52:42.236 ]sampleid: 000000172617.jpg, result=true
[ AI-Rank-Log  1/31 19:52:42.818 ]sampleid: 000000172648.jpg, result=true
[ AI-Rank-Log  1/31 19:52:43.392 ]sampleid: 000000172649.jpg, result=true
[ AI-Rank-Log  1/31 19:52:43.967 ]sampleid: 000000172856.jpg, result=true
[ AI-Rank-Log  1/31 19:52:44.544 ]sampleid: 000000172877.jpg, result=true
[ AI-Rank-Log  1/31 19:52:45.119 ]sampleid: 000000172935.jpg, result=true
[ AI-Rank-Log  1/31 19:52:45.697 ]sampleid: 000000172946.jpg, result=true
[ AI-Rank-Log  1/31 19:52:46.283 ]sampleid: 000000172977.jpg, result=true
[ AI-Rank-Log  1/31 19:52:46.868 ]sampleid: 000000173004.jpg, result=true
[ AI-Rank-Log  1/31 19:52:47.451 ]sampleid: 000000173008.jpg, result=true
[ AI-Rank-Log  1/31 19:52:48. 31 ]sampleid: 000000173033.jpg, result=true
[ AI-Rank-Log  1/31 19:52:48.608 ]sampleid: 000000173044.jpg, result=true
[ AI-Rank-Log  1/31 19:52:49.196 ]sampleid: 000000173057.jpg, result=true
[ AI-Rank-Log  1/31 19:52:49.780 ]sampleid: 000000173091.jpg, result=true
[ AI-Rank-Log  1/31 19:52:50.366 ]sampleid: 000000173183.jpg, result=true
[ AI-Rank-Log  1/31 19:52:50.954 ]sampleid: 000000173302.jpg, result=true
[ AI-Rank-Log  1/31 19:52:51.542 ]sampleid: 000000173371.jpg, result=true
[ AI-Rank-Log  1/31 19:52:52.127 ]sampleid: 000000173383.jpg, result=true
[ AI-Rank-Log  1/31 19:52:52.721 ]sampleid: 000000173799.jpg, result=true
[ AI-Rank-Log  1/31 19:52:53.308 ]sampleid: 000000173830.jpg, result=true
[ AI-Rank-Log  1/31 19:52:53.896 ]sampleid: 000000174004.jpg, result=true
[ AI-Rank-Log  1/31 19:52:54.475 ]sampleid: 000000174018.jpg, result=true
[ AI-Rank-Log  1/31 19:52:55. 60 ]sampleid: 000000174123.jpg, result=true
[ AI-Rank-Log  1/31 19:52:55.637 ]sampleid: 000000174231.jpg, result=true
[ AI-Rank-Log  1/31 19:52:56.228 ]sampleid: 000000174371.jpg, result=true
[ AI-Rank-Log  1/31 19:52:56.810 ]sampleid: 000000174482.jpg, result=true
[ AI-Rank-Log  1/31 19:52:57.402 ]sampleid: 000000175251.jpg, result=true
[ AI-Rank-Log  1/31 19:52:57.980 ]sampleid: 000000175364.jpg, result=true
[ AI-Rank-Log  1/31 19:52:58.569 ]sampleid: 000000175387.jpg, result=true
[ AI-Rank-Log  1/31 19:52:59.156 ]sampleid: 000000175438.jpg, result=true
[ AI-Rank-Log  1/31 19:52:59.743 ]sampleid: 000000175443.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 0.335 ]sampleid: 000000175535.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 0.927 ]sampleid: 000000176037.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 1.514 ]sampleid: 000000176232.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 2.104 ]sampleid: 000000176446.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 2.698 ]sampleid: 000000176606.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 3.287 ]sampleid: 000000176634.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 3.886 ]sampleid: 000000176701.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 4.475 ]sampleid: 000000176778.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 5. 65 ]sampleid: 000000176799.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 5.665 ]sampleid: 000000176847.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 6.251 ]sampleid: 000000176857.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 6.836 ]sampleid: 000000176901.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 7.425 ]sampleid: 000000177015.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 8. 36 ]sampleid: 000000177065.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 8.621 ]sampleid: 000000177213.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 9.211 ]sampleid: 000000177357.jpg, result=true
[ AI-Rank-Log  1/31 19:53: 9.804 ]sampleid: 000000177383.jpg, result=true
[ AI-Rank-Log  1/31 19:53:10.397 ]sampleid: 000000177489.jpg, result=true
[ AI-Rank-Log  1/31 19:53:10.980 ]sampleid: 000000177539.jpg, result=true
[ AI-Rank-Log  1/31 19:53:11.570 ]sampleid: 000000177714.jpg, result=true
[ AI-Rank-Log  1/31 19:53:12.171 ]sampleid: 000000177861.jpg, result=true
[ AI-Rank-Log  1/31 19:53:12.757 ]sampleid: 000000177893.jpg, result=true
[ AI-Rank-Log  1/31 19:53:13.348 ]sampleid: 000000177934.jpg, result=true
[ AI-Rank-Log  1/31 19:53:13.941 ]sampleid: 000000177935.jpg, result=true
[ AI-Rank-Log  1/31 19:53:14.542 ]sampleid: 000000178028.jpg, result=true
[ AI-Rank-Log  1/31 19:53:15.137 ]sampleid: 000000178469.jpg, result=true
[ AI-Rank-Log  1/31 19:53:15.732 ]sampleid: 000000178618.jpg, result=true
[ AI-Rank-Log  1/31 19:53:16.327 ]sampleid: 000000178744.jpg, result=true
[ AI-Rank-Log  1/31 19:53:16.925 ]sampleid: 000000178982.jpg, result=true
[ AI-Rank-Log  1/31 19:53:17.516 ]sampleid: 000000179112.jpg, result=true
[ AI-Rank-Log  1/31 19:53:18.109 ]sampleid: 000000179141.jpg, result=true
[ AI-Rank-Log  1/31 19:53:18.710 ]sampleid: 000000179174.jpg, result=true
[ AI-Rank-Log  1/31 19:53:19.313 ]sampleid: 000000179214.jpg, result=true
[ AI-Rank-Log  1/31 19:53:19.914 ]sampleid: 000000179265.jpg, result=true
[ AI-Rank-Log  1/31 19:53:20.517 ]sampleid: 000000179285.jpg, result=true
[ AI-Rank-Log  1/31 19:53:21.114 ]sampleid: 000000179392.jpg, result=true
[ AI-Rank-Log  1/31 19:53:21.717 ]sampleid: 000000179487.jpg, result=true
[ AI-Rank-Log  1/31 19:53:22.318 ]sampleid: 000000179642.jpg, result=true
[ AI-Rank-Log  1/31 19:53:22.922 ]sampleid: 000000179653.jpg, result=true
[ AI-Rank-Log  1/31 19:53:23.527 ]sampleid: 000000179765.jpg, result=true
[ AI-Rank-Log  1/31 19:53:24.131 ]sampleid: 000000179898.jpg, result=true
[ AI-Rank-Log  1/31 19:53:24.734 ]sampleid: 000000180011.jpg, result=true
[ AI-Rank-Log  1/31 19:53:25.340 ]sampleid: 000000180101.jpg, result=true
[ AI-Rank-Log  1/31 19:53:25.939 ]sampleid: 000000180135.jpg, result=true
[ AI-Rank-Log  1/31 19:53:26.538 ]sampleid: 000000180188.jpg, result=true
[ AI-Rank-Log  1/31 19:53:27.138 ]sampleid: 000000180296.jpg, result=true
[ AI-Rank-Log  1/31 19:53:27.739 ]sampleid: 000000180383.jpg, result=true
[ AI-Rank-Log  1/31 19:53:28.341 ]sampleid: 000000180487.jpg, result=true
[ AI-Rank-Log  1/31 19:53:28.947 ]sampleid: 000000180560.jpg, result=true
[ AI-Rank-Log  1/31 19:53:29.552 ]sampleid: 000000180751.jpg, result=true
[ AI-Rank-Log  1/31 19:53:30.161 ]sampleid: 000000180792.jpg, result=true
[ AI-Rank-Log  1/31 19:53:30.762 ]sampleid: 000000180798.jpg, result=true
[ AI-Rank-Log  1/31 19:53:31.367 ]sampleid: 000000180878.jpg, result=true
[ AI-Rank-Log  1/31 19:53:31.968 ]sampleid: 000000181303.jpg, result=true
[ AI-Rank-Log  1/31 19:53:32.573 ]sampleid: 000000181421.jpg, result=true
[ AI-Rank-Log  1/31 19:53:33.173 ]sampleid: 000000181499.jpg, result=true
[ AI-Rank-Log  1/31 19:53:33.782 ]sampleid: 000000181542.jpg, result=true
[ AI-Rank-Log  1/31 19:53:34.385 ]sampleid: 000000181666.jpg, result=true
[ AI-Rank-Log  1/31 19:53:34.991 ]sampleid: 000000181753.jpg, result=true
[ AI-Rank-Log  1/31 19:53:35.599 ]sampleid: 000000181796.jpg, result=true
[ AI-Rank-Log  1/31 19:53:36.211 ]sampleid: 000000181816.jpg, result=true
[ AI-Rank-Log  1/31 19:53:36.817 ]sampleid: 000000181859.jpg, result=true
[ AI-Rank-Log  1/31 19:53:37.437 ]sampleid: 000000181969.jpg, result=true
[ AI-Rank-Log  1/31 19:53:38. 37 ]sampleid: 000000182021.jpg, result=true
[ AI-Rank-Log  1/31 19:53:38.644 ]sampleid: 000000182155.jpg, result=true
[ AI-Rank-Log  1/31 19:53:39.246 ]sampleid: 000000182162.jpg, result=true
[ AI-Rank-Log  1/31 19:53:39.851 ]sampleid: 000000182202.jpg, result=true
[ AI-Rank-Log  1/31 19:53:40.454 ]sampleid: 000000182417.jpg, result=true
[ AI-Rank-Log  1/31 19:53:41. 65 ]sampleid: 000000182441.jpg, result=true
[ AI-Rank-Log  1/31 19:53:41.674 ]sampleid: 000000182611.jpg, result=true
[ AI-Rank-Log  1/31 19:53:42.284 ]sampleid: 000000182805.jpg, result=true
[ AI-Rank-Log  1/31 19:53:42.891 ]sampleid: 000000182923.jpg, result=true
[ AI-Rank-Log  1/31 19:53:43.500 ]sampleid: 000000183049.jpg, result=true
[ AI-Rank-Log  1/31 19:53:44.108 ]sampleid: 000000183104.jpg, result=true
[ AI-Rank-Log  1/31 19:53:44.722 ]sampleid: 000000183127.jpg, result=true
[ AI-Rank-Log  1/31 19:53:45.333 ]sampleid: 000000183246.jpg, result=true
[ AI-Rank-Log  1/31 19:53:45.951 ]sampleid: 000000183391.jpg, result=true
[ AI-Rank-Log  1/31 19:53:46.571 ]sampleid: 000000183437.jpg, result=true
[ AI-Rank-Log  1/31 19:53:47.179 ]sampleid: 000000183500.jpg, result=true
[ AI-Rank-Log  1/31 19:53:47.795 ]sampleid: 000000183648.jpg, result=true
[ AI-Rank-Log  1/31 19:53:48.407 ]sampleid: 000000183675.jpg, result=true
[ AI-Rank-Log  1/31 19:53:49. 20 ]sampleid: 000000183709.jpg, result=true
[ AI-Rank-Log  1/31 19:53:49.631 ]sampleid: 000000183716.jpg, result=true
[ AI-Rank-Log  1/31 19:53:50.244 ]sampleid: 000000183965.jpg, result=true
[ AI-Rank-Log  1/31 19:53:50.867 ]sampleid: 000000184321.jpg, result=true
[ AI-Rank-Log  1/31 19:53:51.477 ]sampleid: 000000184324.jpg, result=true
[ AI-Rank-Log  1/31 19:53:52. 97 ]sampleid: 000000184338.jpg, result=true
[ AI-Rank-Log  1/31 19:53:52.715 ]sampleid: 000000184384.jpg, result=true
[ AI-Rank-Log  1/31 19:53:53.332 ]sampleid: 000000184400.jpg, result=true
[ AI-Rank-Log  1/31 19:53:53.947 ]sampleid: 000000184611.jpg, result=true
[ AI-Rank-Log  1/31 19:53:54.565 ]sampleid: 000000184762.jpg, result=true
[ AI-Rank-Log  1/31 19:53:55.185 ]sampleid: 000000184791.jpg, result=true
[ AI-Rank-Log  1/31 19:53:55.810 ]sampleid: 000000184978.jpg, result=true
[ AI-Rank-Log  1/31 19:53:56.419 ]sampleid: 000000185157.jpg, result=true
[ AI-Rank-Log  1/31 19:53:57. 51 ]sampleid: 000000185250.jpg, result=true
[ AI-Rank-Log  1/31 19:53:57.667 ]sampleid: 000000185292.jpg, result=true
[ AI-Rank-Log  1/31 19:53:58.283 ]sampleid: 000000185409.jpg, result=true
[ AI-Rank-Log  1/31 19:53:58.902 ]sampleid: 000000185472.jpg, result=true
[ AI-Rank-Log  1/31 19:53:59.514 ]sampleid: 000000185473.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 0.127 ]sampleid: 000000185599.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 0.743 ]sampleid: 000000185802.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 1.356 ]sampleid: 000000185890.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 1.966 ]sampleid: 000000185950.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 2.587 ]sampleid: 000000186042.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 3.200 ]sampleid: 000000186282.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 3.820 ]sampleid: 000000186296.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 4.436 ]sampleid: 000000186345.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 5. 55 ]sampleid: 000000186422.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 5.678 ]sampleid: 000000186449.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 6.297 ]sampleid: 000000186624.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 6.914 ]sampleid: 000000186632.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 7.537 ]sampleid: 000000186637.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 8.164 ]sampleid: 000000186873.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 8.781 ]sampleid: 000000186929.jpg, result=true
[ AI-Rank-Log  1/31 19:54: 9.399 ]sampleid: 000000186938.jpg, result=true
[ AI-Rank-Log  1/31 19:54:10. 21 ]sampleid: 000000186980.jpg, result=true
[ AI-Rank-Log  1/31 19:54:10.639 ]sampleid: 000000187055.jpg, result=true
[ AI-Rank-Log  1/31 19:54:11.261 ]sampleid: 000000187144.jpg, result=true
[ AI-Rank-Log  1/31 19:54:11.884 ]sampleid: 000000187236.jpg, result=true
[ AI-Rank-Log  1/31 19:54:12.508 ]sampleid: 000000187243.jpg, result=true
[ AI-Rank-Log  1/31 19:54:13.129 ]sampleid: 000000187249.jpg, result=true
[ AI-Rank-Log  1/31 19:54:13.749 ]sampleid: 000000187271.jpg, result=true
[ AI-Rank-Log  1/31 19:54:14.366 ]sampleid: 000000187362.jpg, result=true
[ AI-Rank-Log  1/31 19:54:14.991 ]sampleid: 000000187513.jpg, result=true
[ AI-Rank-Log  1/31 19:54:15.614 ]sampleid: 000000187585.jpg, result=true
[ AI-Rank-Log  1/31 19:54:16.236 ]sampleid: 000000187734.jpg, result=true
[ AI-Rank-Log  1/31 19:54:16.862 ]sampleid: 000000187745.jpg, result=true
[ AI-Rank-Log  1/31 19:54:17.485 ]sampleid: 000000187990.jpg, result=true
[ AI-Rank-Log  1/31 19:54:18.117 ]sampleid: 000000188296.jpg, result=true
[ AI-Rank-Log  1/31 19:54:18.753 ]sampleid: 000000188439.jpg, result=true
[ AI-Rank-Log  1/31 19:54:19.384 ]sampleid: 000000188465.jpg, result=true
[ AI-Rank-Log  1/31 19:54:20. 14 ]sampleid: 000000188592.jpg, result=true
[ AI-Rank-Log  1/31 19:54:20.637 ]sampleid: 000000188689.jpg, result=true
[ AI-Rank-Log  1/31 19:54:21.259 ]sampleid: 000000188906.jpg, result=true
[ AI-Rank-Log  1/31 19:54:21.882 ]sampleid: 000000189078.jpg, result=true
[ AI-Rank-Log  1/31 19:54:22.508 ]sampleid: 000000189213.jpg, result=true
[ AI-Rank-Log  1/31 19:54:23.147 ]sampleid: 000000189226.jpg, result=true
[ AI-Rank-Log  1/31 19:54:23.776 ]sampleid: 000000189310.jpg, result=true
[ AI-Rank-Log  1/31 19:54:24.397 ]sampleid: 000000189436.jpg, result=true
[ AI-Rank-Log  1/31 19:54:25. 35 ]sampleid: 000000189451.jpg, result=true
[ AI-Rank-Log  1/31 19:54:25.665 ]sampleid: 000000189475.jpg, result=true
[ AI-Rank-Log  1/31 19:54:26.300 ]sampleid: 000000189698.jpg, result=true
[ AI-Rank-Log  1/31 19:54:26.926 ]sampleid: 000000189752.jpg, result=true
[ AI-Rank-Log  1/31 19:54:27.559 ]sampleid: 000000189775.jpg, result=true
[ AI-Rank-Log  1/31 19:54:28.183 ]sampleid: 000000189806.jpg, result=true
[ AI-Rank-Log  1/31 19:54:28.818 ]sampleid: 000000189820.jpg, result=true
[ AI-Rank-Log  1/31 19:54:29.450 ]sampleid: 000000189828.jpg, result=true
[ AI-Rank-Log  1/31 19:54:30. 90 ]sampleid: 000000190007.jpg, result=true
[ AI-Rank-Log  1/31 19:54:30.728 ]sampleid: 000000190140.jpg, result=true
[ AI-Rank-Log  1/31 19:54:31.362 ]sampleid: 000000190236.jpg, result=true
[ AI-Rank-Log  1/31 19:54:32.  3 ]sampleid: 000000190307.jpg, result=true
[ AI-Rank-Log  1/31 19:54:32.628 ]sampleid: 000000190637.jpg, result=true
[ AI-Rank-Log  1/31 19:54:33.263 ]sampleid: 000000190648.jpg, result=true
[ AI-Rank-Log  1/31 19:54:33.886 ]sampleid: 000000190676.jpg, result=true
[ AI-Rank-Log  1/31 19:54:34.522 ]sampleid: 000000190753.jpg, result=true
[ AI-Rank-Log  1/31 19:54:35.155 ]sampleid: 000000190756.jpg, result=true
[ AI-Rank-Log  1/31 19:54:35.790 ]sampleid: 000000190841.jpg, result=true
[ AI-Rank-Log  1/31 19:54:36.421 ]sampleid: 000000190853.jpg, result=true
[ AI-Rank-Log  1/31 19:54:37. 51 ]sampleid: 000000190923.jpg, result=true
[ AI-Rank-Log  1/31 19:54:37.693 ]sampleid: 000000191013.jpg, result=true
[ AI-Rank-Log  1/31 19:54:38.330 ]sampleid: 000000191288.jpg, result=true
[ AI-Rank-Log  1/31 19:54:38.966 ]sampleid: 000000191471.jpg, result=true
[ AI-Rank-Log  1/31 19:54:39.604 ]sampleid: 000000191580.jpg, result=true
[ AI-Rank-Log  1/31 19:54:40.243 ]sampleid: 000000191614.jpg, result=true
[ AI-Rank-Log  1/31 19:54:40.882 ]sampleid: 000000191672.jpg, result=true
[ AI-Rank-Log  1/31 19:54:41.515 ]sampleid: 000000191761.jpg, result=true
[ AI-Rank-Log  1/31 19:54:42.158 ]sampleid: 000000191845.jpg, result=true
[ AI-Rank-Log  1/31 19:54:42.788 ]sampleid: 000000192047.jpg, result=true
[ AI-Rank-Log  1/31 19:54:43.426 ]sampleid: 000000192191.jpg, result=true
[ AI-Rank-Log  1/31 19:54:44. 65 ]sampleid: 000000192607.jpg, result=true
[ AI-Rank-Log  1/31 19:54:44.711 ]sampleid: 000000192670.jpg, result=true
[ AI-Rank-Log  1/31 19:54:45.346 ]sampleid: 000000192699.jpg, result=true
[ AI-Rank-Log  1/31 19:54:45.990 ]sampleid: 000000192716.jpg, result=true
[ AI-Rank-Log  1/31 19:54:46.621 ]sampleid: 000000192871.jpg, result=true
[ AI-Rank-Log  1/31 19:54:47.259 ]sampleid: 000000192904.jpg, result=true
[ AI-Rank-Log  1/31 19:54:47.896 ]sampleid: 000000192964.jpg, result=true
[ AI-Rank-Log  1/31 19:54:48.535 ]sampleid: 000000193162.jpg, result=true
[ AI-Rank-Log  1/31 19:54:49.177 ]sampleid: 000000193181.jpg, result=true
[ AI-Rank-Log  1/31 19:54:49.815 ]sampleid: 000000193245.jpg, result=true
[ AI-Rank-Log  1/31 19:54:50.455 ]sampleid: 000000193348.jpg, result=true
[ AI-Rank-Log  1/31 19:54:51. 96 ]sampleid: 000000193429.jpg, result=true
[ AI-Rank-Log  1/31 19:54:51.725 ]sampleid: 000000193494.jpg, result=true
[ AI-Rank-Log  1/31 19:54:52.364 ]sampleid: 000000193674.jpg, result=true
[ AI-Rank-Log  1/31 19:54:53. 11 ]sampleid: 000000193717.jpg, result=true
[ AI-Rank-Log  1/31 19:54:53.652 ]sampleid: 000000193743.jpg, result=true
[ AI-Rank-Log  1/31 19:54:54.290 ]sampleid: 000000193884.jpg, result=true
[ AI-Rank-Log  1/31 19:54:54.930 ]sampleid: 000000193926.jpg, result=true
[ AI-Rank-Log  1/31 19:54:55.565 ]sampleid: 000000194216.jpg, result=true
[ AI-Rank-Log  1/31 19:54:56.207 ]sampleid: 000000194471.jpg, result=true
[ AI-Rank-Log  1/31 19:54:56.853 ]sampleid: 000000194506.jpg, result=true
[ AI-Rank-Log  1/31 19:54:57.490 ]sampleid: 000000194716.jpg, result=true
[ AI-Rank-Log  1/31 19:54:58.139 ]sampleid: 000000194724.jpg, result=true
[ AI-Rank-Log  1/31 19:54:58.775 ]sampleid: 000000194746.jpg, result=true
[ AI-Rank-Log  1/31 19:54:59.414 ]sampleid: 000000194832.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 0. 57 ]sampleid: 000000194875.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 0.699 ]sampleid: 000000194940.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 1.340 ]sampleid: 000000195045.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 1.990 ]sampleid: 000000195165.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 2.628 ]sampleid: 000000195754.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 3.276 ]sampleid: 000000195842.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 3.913 ]sampleid: 000000195918.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 4.557 ]sampleid: 000000196009.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 5.191 ]sampleid: 000000196141.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 5.837 ]sampleid: 000000196185.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 6.480 ]sampleid: 000000196442.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 7.118 ]sampleid: 000000196754.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 7.773 ]sampleid: 000000196759.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 8.422 ]sampleid: 000000196843.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 9. 61 ]sampleid: 000000197004.jpg, result=true
[ AI-Rank-Log  1/31 19:55: 9.712 ]sampleid: 000000197022.jpg, result=true
[ AI-Rank-Log  1/31 19:55:10.359 ]sampleid: 000000197388.jpg, result=true
[ AI-Rank-Log  1/31 19:55:11.  4 ]sampleid: 000000197528.jpg, result=true
[ AI-Rank-Log  1/31 19:55:11.656 ]sampleid: 000000197658.jpg, result=true
[ AI-Rank-Log  1/31 19:55:12.303 ]sampleid: 000000197796.jpg, result=true
[ AI-Rank-Log  1/31 19:55:12.950 ]sampleid: 000000197870.jpg, result=true
[ AI-Rank-Log  1/31 19:55:13.603 ]sampleid: 000000198489.jpg, result=true
[ AI-Rank-Log  1/31 19:55:14.266 ]sampleid: 000000198510.jpg, result=true
[ AI-Rank-Log  1/31 19:55:14.913 ]sampleid: 000000198641.jpg, result=true
[ AI-Rank-Log  1/31 19:55:15.565 ]sampleid: 000000198805.jpg, result=true
[ AI-Rank-Log  1/31 19:55:16.212 ]sampleid: 000000198915.jpg, result=true
[ AI-Rank-Log  1/31 19:55:16.869 ]sampleid: 000000198928.jpg, result=true
[ AI-Rank-Log  1/31 19:55:17.522 ]sampleid: 000000198960.jpg, result=true
[ AI-Rank-Log  1/31 19:55:18.174 ]sampleid: 000000199055.jpg, result=true
[ AI-Rank-Log  1/31 19:55:18.825 ]sampleid: 000000199236.jpg, result=true
[ AI-Rank-Log  1/31 19:55:19.477 ]sampleid: 000000199310.jpg, result=true
[ AI-Rank-Log  1/31 19:55:20.126 ]sampleid: 000000199395.jpg, result=true
[ AI-Rank-Log  1/31 19:55:20.783 ]sampleid: 000000199442.jpg, result=true
[ AI-Rank-Log  1/31 19:55:21.434 ]sampleid: 000000199551.jpg, result=true
[ AI-Rank-Log  1/31 19:55:22. 89 ]sampleid: 000000199681.jpg, result=true
[ AI-Rank-Log  1/31 19:55:22.745 ]sampleid: 000000199771.jpg, result=true
[ AI-Rank-Log  1/31 19:55:23.401 ]sampleid: 000000199977.jpg, result=true
[ AI-Rank-Log  1/31 19:55:24. 51 ]sampleid: 000000200152.jpg, result=true
[ AI-Rank-Log  1/31 19:55:24.706 ]sampleid: 000000200162.jpg, result=true
[ AI-Rank-Log  1/31 19:55:25.350 ]sampleid: 000000200252.jpg, result=true
[ AI-Rank-Log  1/31 19:55:26.  4 ]sampleid: 000000200421.jpg, result=true
[ AI-Rank-Log  1/31 19:55:26.655 ]sampleid: 000000200667.jpg, result=true
[ AI-Rank-Log  1/31 19:55:27.307 ]sampleid: 000000200839.jpg, result=true
[ AI-Rank-Log  1/31 19:55:27.956 ]sampleid: 000000200961.jpg, result=true
[ AI-Rank-Log  1/31 19:55:28.611 ]sampleid: 000000201025.jpg, result=true
[ AI-Rank-Log  1/31 19:55:29.268 ]sampleid: 000000201072.jpg, result=true
[ AI-Rank-Log  1/31 19:55:29.924 ]sampleid: 000000201148.jpg, result=true
[ AI-Rank-Log  1/31 19:55:30.570 ]sampleid: 000000201418.jpg, result=true
[ AI-Rank-Log  1/31 19:55:31.224 ]sampleid: 000000201426.jpg, result=true
[ AI-Rank-Log  1/31 19:55:31.872 ]sampleid: 000000201646.jpg, result=true
[ AI-Rank-Log  1/31 19:55:32.533 ]sampleid: 000000201676.jpg, result=true
[ AI-Rank-Log  1/31 19:55:33.188 ]sampleid: 000000201775.jpg, result=true
[ AI-Rank-Log  1/31 19:55:33.837 ]sampleid: 000000201934.jpg, result=true
[ AI-Rank-Log  1/31 19:55:34.496 ]sampleid: 000000202001.jpg, result=true
[ AI-Rank-Log  1/31 19:55:35.157 ]sampleid: 000000202228.jpg, result=true
[ AI-Rank-Log  1/31 19:55:35.815 ]sampleid: 000000202339.jpg, result=true
